Unnamed: 0,season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
12898,2023,REG,KC,7,00-0034386,WR,Justin Watson,Justin,Watson,Elbow,None,Out,Elbow,None,Did Not Participate In Practice,2023-10-20 20:12:11
12906,2023,REG,LA,7,00-0037840,RB,Kyren Williams,Kyren,Williams,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-10-20 19:56:00
12910,2023,REG,LAC,7,00-0030279,WR,Keenan Allen,Keenan,Allen,None,None,None,Not injury related - personal matter,None,Did Not Participate In Practice,2023-10-19 21:19:21
12914,2023,REG,LAC,7,00-0036355,QB,Justin Herbert,Justin,Herbert,None,None,None,left Finger,None,Full Participation in Practice,2023-10-20 20:15:40
12925,2023,REG,LV,7,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,Shoulder,None,Full Participation in Practice,2023-10-20 20:23:43
12931,2023,REG,LV,7,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Back,None,Out,Back,None,Did Not Participate In Practice,2023-10-20 20:25:16
12935,2023,REG,MIA,7,00-0036326,WR,Chase Claypool,Chase,Claypool,None,None,None,Knee,None,Full Participation in Practice,2023-10-20 19:42:57
12950,2023,REG,NE,7,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,None,None,None,Ankle,None,Limited Participation in Practice,2023-10-18 19:59:14
12963,2023,REG,NE,7,00-0033090,TE,Hunter Henry,Hunter,Henry,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-10-20 19:39:47
12967,2023,REG,NE,7,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Concussion,None,Questionable,Concussion,None,Limited Participation in Practice,2023-10-20 19:39:47
12970,2023,REG,NO,7,00-0031280,QB,Derek Carr,Derek,Carr,None,None,None,right Shoulder,Chest,Full Participation in Practice,2023-10-18 19:12:18
12973,2023,REG,NO,7,00-0037239,WR,Chris Olave,Chris,Olave,None,None,None,Toe,None,Full Participation in Practice,2023-10-18 19:12:40
12977,2023,REG,NO,7,00-0036040,TE,Juwan Johnson,Juwan,Johnson,Calf,None,Out,Calf,None,Did Not Participate In Practice,2023-10-18 19:13:22
12983,2023,REG,NO,7,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-10-18 19:12:46
12989,2023,REG,NYG,7,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,None,None,None,Knee,None,Full Participation in Practice,2023-10-20 18:09:11
12990,2023,REG,NYG,7,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Ankle,None,Limited Participation in Practice,2023-10-20 18:09:11
12998,2023,REG,NYG,7,00-0035710,QB,Daniel Jones,Daniel,Jones,Neck,None,Questionable,Neck,None,Limited Participation in Practice,2023-10-20 18:09:41
13006,2023,REG,PHI,7,00-0034351,TE,Dallas Goedert,Dallas,Goedert,None,None,None,Groin,None,Limited Participation in Practice,2023-10-20 19:53:23
13007,2023,REG,PHI,7,00-0036912,WR,DeVonta Smith,DeVonta,Smith,None,None,None,Hamstring,None,Limited Participation in Practice,2023-10-20 19:53:23
13013,2023,REG,PIT,7,00-0035216,WR,Diontae Johnson,Diontae,Johnson,None,None,None,Hamstring,None,Full Participation in Practice,2023-10-20 20:01:56
13018,2023,REG,PIT,7,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-10-20 20:02:37
13021,2023,REG,SEA,7,00-0032211,WR,Tyler Lockett,Tyler,Lockett,None,None,None,Hamstring,None,Did Not Participate In Practice,2023-10-20 21:14:52
13025,2023,REG,SEA,7,00-0039165,RB,Zach Charbonnet,Zach,Charbonnet,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2023-10-20 19:58:55
13029,2023,REG,SEA,7,00-0035640,WR,DK Metcalf,DK,Metcalf,Ribs,Hip,Questionable,Ribs,Hip,Limited Participation in Practice,2023-10-20 19:59:47
13036,2023,REG,SF,7,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Oblique,None,Questionable,Oblique,None,Limited Participation in Practice,2023-10-21 21:02:42
13038,2023,REG,TB,7,00-0031408,WR,Mike Evans,Mike,Evans,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-10-20 18:06:06
13056,2023,REG,ARI,8,00-0035228,QB,Kyler Murray,Kyler,Murray,Knee,None,Doubtful,Knee,None,Full Participation in Practice,2023-10-27 20:02:49
13057,2023,REG,ARI,8,00-0035500,WR,Greg Dortch,Greg,Dortch,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2023-10-27 20:01:42
13061,2023,REG,ATL,8,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-10-25 20:27:44
13070,2023,REG,BAL,8,00-0038454,RB,Keaton Mitchell,Keaton,Mitchell,Hamstring,None,Questionable,Hamstring,None,Full Participation in Practice,2023-10-27 21:12:05
13072,2023,REG,BUF,8,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,right Shoulder,None,Full Participation in Practice,2023-10-25 17:38:10
13078,2023,REG,BUF,8,00-0035689,TE,Dawson Knox,Dawson,Knox,Wrist,None,Out,Wrist,None,Did Not Participate In Practice,2023-10-25 17:39:13
13083,2023,REG,CAR,8,00-0030035,WR,Adam Thielen,Adam,Thielen,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-10-25 19:05:11
13085,2023,REG,CAR,8,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Shoulder,None,Full Participation in Practice,2023-10-27 16:33:49
13097,2023,REG,CHI,8,00-0039021,RB,Roschon Johnson,Roschon,Johnson,None,None,None,Concussion,None,Full Participation in Practice,2023-10-27 19:06:03
13102,2023,REG,CHI,8,00-0036945,QB,Justin Fields,Justin,Fields,right Thumb,None,Out,right Thumb,None,Did Not Participate In Practice,2023-10-27 19:06:51
13110,2023,REG,CIN,8,00-0038597,RB,Chase Brown,Chase,Brown,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-10-27 17:59:41
13115,2023,REG,CLE,8,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Not injury related - resting player,Ankle,Full Participation in Practice,2023-10-27 18:48:19
13120,2023,REG,CLE,8,00-0033923,RB,Kareem Hunt,Kareem,Hunt,None,None,None,Thigh,None,Limited Participation in Practice,2023-10-27 18:48:19
13121,2023,REG,CLE,8,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Knee,None,Limited Participation in Practice,2023-10-27 18:48:19
13122,2023,REG,CLE,8,00-0033537,QB,Deshaun Watson,Deshaun,Watson,right Shoulder,None,Out,right Shoulder,None,Did Not Participate In Practice,2023-10-27 18:50:41
13123,2023,REG,CLE,8,00-0037267,RB,Jerome Ford,Jerome,Ford,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-10-27 18:49:58
13136,2023,REG,DET,8,00-0035685,RB,David Montgomery,David,Montgomery,Ribs,None,Out,Ribs,None,Did Not Participate In Practice,2023-10-28 19:46:35
13138,2023,REG,DET,8,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Illness,None,Questionable,None,None,"
    ",2023-10-29 19:44:32
13145,2023,REG,GB,8,00-0038124,WR,Christian Watson,Christian,Watson,None,None,None,Knee,None,Full Participation in Practice,2023-10-27 19:30:42
13148,2023,REG,GB,8,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Hamstring,None,Limited Participation in Practice,2023-10-27 19:30:42
13153,2023,REG,GB,8,00-0039144,TE,Luke Musgrave,Luke,Musgrave,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-10-27 19:32:06
13155,2023,REG,HOU,8,00-0038977,WR,Tank Dell,Tank,Dell,None,None,None,Concussion,None,Full Participation in Practice,2023-10-27 19:43:04
13161,2023,REG,HOU,8,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-10-27 19:52:22
13171,2023,REG,IND,8,00-0036876,TE,Kylen Granson,Kylen,Granson,Concussion,None,Out,Concussion,None,Limited Participation in Practice,2023-10-27 19:34:07
13173,2023,REG,IND,8,00-0036251,RB,Zack Moss,Zack,Moss,Elbow,Heel,Questionable,Elbow,Heel,Did Not Participate In Practice,2023-10-27 19:33:42
13176,2023,REG,JAX,8,00-0033891,WR,Zay Jones,Zay,Jones,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-10-27 18:22:27
13180,2023,REG,JAX,8,00-0036971,QB,Trevor Lawrence,Trevor,Lawrence,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-10-27 18:20:10
13185,2023,REG,KC,8,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,None,None,None,Groin,None,Full Participation in Practice,2023-10-27 18:53:30
13186,2023,REG,KC,8,00-0034386,WR,Justin Watson,Justin,Watson,None,None,None,Elbow,None,Full Participation in Practice,2023-10-27 18:53:18
13198,2023,REG,LAC,8,00-0033699,RB,Austin Ekeler,Austin,Ekeler,None,None,None,Ankle,None,Full Participation in Practice,2023-10-27 20:21:53
13199,2023,REG,LAC,8,00-0036355,QB,Justin Herbert,Justin,Herbert,None,None,None,left Finger,None,Full Participation in Practice,2023-10-27 20:21:53
13204,2023,REG,LAC,8,00-0030279,WR,Keenan Allen,Keenan,Allen,None,None,None,Back,None,Limited Participation in Practice,2023-10-27 20:22:10
13205,2023,REG,LAC,8,00-0033895,TE,Gerald Everett,Gerald,Everett,Hip,None,Questionable,Hip,None,Full Participation in Practice,2023-10-27 20:24:34
13211,2023,REG,LV,8,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,Shoulder,None,Full Participation in Practice,2023-10-28 20:24:22
13213,2023,REG,LV,8,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,None,None,None,Back,None,Full Participation in Practice,2023-10-28 20:24:22
13224,2023,REG,MIA,8,00-0033040,WR,Tyreek Hill,Tyreek,Hill,None,None,None,Hip,None,Limited Participation in Practice,2023-10-27 19:53:45
13226,2023,REG,MIA,8,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Back,None,Limited Participation in Practice,2023-10-27 19:53:45
13227,2023,REG,MIA,8,00-0034054,WR,River Cracraft,River,Cracraft,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2023-10-27 19:54:10
13231,2023,REG,MIA,8,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-10-27 19:54:10
13236,2023,REG,MIN,8,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,None,None,None,Foot,None,Full Participation in Practice,2023-10-27 18:42:11
13242,2023,REG,NE,8,00-0033090,TE,Hunter Henry,Hunter,Henry,None,None,None,Ankle,None,Full Participation in Practice,2023-10-27 19:50:13
13254,2023,REG,NO,8,00-0033906,RB,Alvin Kamara,Alvin,Kamara,None,None,None,Illness,None,Full Participation in Practice,2023-10-26 19:35:05
13255,2023,REG,NO,8,00-0038551,RB,Kendre Miller,Kendre,Miller,None,None,None,Shoulder,None,Full Participation in Practice,2023-10-25 20:10:15
13259,2023,REG,NO,8,00-0032765,WR,Michael Thomas,Michael,Thomas,Illness,None,Questionable,None,None,"
    ",2023-10-29 00:43:51
13261,2023,REG,NO,8,00-0036040,TE,Juwan Johnson,Juwan,Johnson,Calf,None,Questionable,Calf,None,Full Participation in Practice,2023-10-27 19:08:25
13267,2023,REG,NO,8,00-0033357,QB,Taysom Hill,Taysom,Hill,Chest,None,Questionable,Chest,None,Limited Participation in Practice,2023-10-27 19:08:25
13270,2023,REG,NYG,8,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Elbow,None,Full Participation in Practice,2023-10-27 18:05:51
13274,2023,REG,NYG,8,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,None,None,None,Knee,None,Limited Participation in Practice,2023-10-27 18:05:37
13276,2023,REG,NYG,8,00-0035710,QB,Daniel Jones,Daniel,Jones,Neck,None,Out,Neck,None,Limited Participation in Practice,2023-10-27 18:06:57
13282,2023,REG,NYG,8,00-0031610,TE,Darren Waller,Darren,Waller,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-10-27 18:06:23
13304,2023,REG,PIT,8,00-0035216,WR,Diontae Johnson,Diontae,Johnson,None,None,None,Hamstring,None,Full Participation in Practice,2023-10-27 19:01:40
13320,2023,REG,SEA,8,00-0039165,RB,Zach Charbonnet,Zach,Charbonnet,None,None,None,Hamstring,None,Full Participation in Practice,2023-10-27 21:06:01
13323,2023,REG,SEA,8,00-0035644,TE,Noah Fant,Noah,Fant,None,None,None,Toe,None,Full Participation in Practice,2023-10-27 21:06:01
13325,2023,REG,SEA,8,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Ribs,Hip,Full Participation in Practice,2023-10-26 22:54:42
13332,2023,REG,SEA,8,00-0032211,WR,Tyler Lockett,Tyler,Lockett,Hamstring,None,Questionable,Hamstring,None,Full Participation in Practice,2023-10-27 19:34:11
13335,2023,REG,SF,8,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,None,None,None,Oblique,None,Full Participation in Practice,2023-10-27 21:08:48
13338,2023,REG,SF,8,00-0037834,QB,Brock Purdy,Brock,Purdy,Concussion,None,Questionable,Concussion,None,Full Participation in Practice,2023-10-27 21:08:56
13339,2023,REG,TB,8,00-0034681,RB,Chase Edmonds,Chase,Edmonds,None,None,None,Knee,None,Full Participation in Practice,2023-10-25 15:34:24
13343,2023,REG,TB,8,00-0033921,WR,Chris Godwin,Chris,Godwin,Neck,None,Questionable,Neck,None,Full Participation in Practice,2023-10-25 15:34:43
13344,2023,REG,TB,8,00-0034855,QB,Baker Mayfield,Baker,Mayfield,Knee,None,Questionable,Knee,None,Full Participation in Practice,2023-10-25 15:34:43
13347,2023,REG,TEN,8,00-0037742,WR,Treylon Burks,Treylon,Burks,None,None,None,Knee,None,Full Participation in Practice,2023-10-27 19:40:15
13349,2023,REG,TEN,8,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-10-27 19:40:27
13350,2023,REG,TEN,8,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-10-27 19:40:41
13364,2023,REG,WAS,8,00-0037078,TE,Cole Turner,Cole,Turner,None,None,None,Ankle,None,Full Participation in Practice,2023-10-27 17:21:13
13368,2023,REG,WAS,8,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Foot,None,Questionable,Foot,None,Limited Participation in Practice,2023-10-27 17:21:39
13370,2023,REG,ARI,9,00-0038705,RB,Emari Demercado,Emari,Demercado,Toe,None,Out,Toe,None,Did Not Participate In Practice,2023-11-03 19:27:08
13371,2023,REG,ARI,9,00-0038559,WR,Michael Wilson,Michael,Wilson,Shoulder,None,Questionable,Shoulder,None,Did Not Participate In Practice,2023-11-03 19:26:53
13372,2023,REG,ARI,9,00-0035228,QB,Kyler Murray,Kyler,Murray,Knee,None,Questionable,Knee,None,Full Participation in Practice,2023-11-03 19:27:28
13374,2023,REG,ARI,9,00-0035500,WR,Greg Dortch,Greg,Dortch,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-11-03 19:26:53
13382,2023,REG,ATL,9,00-0037238,WR,Drake London,Drake,London,Groin,None,Out,Groin,None,Did Not Participate In Practice,2023-11-03 17:14:25
13386,2023,REG,BAL,9,00-0034184,RB,Gus Edwards,Gus,Edwards,None,None,None,Toe,None,Full Participation in Practice,2023-11-03 19:52:36
13387,2023,REG,BAL,9,00-0038454,RB,Keaton Mitchell,Keaton,Mitchell,None,None,None,Hamstring,None,Full Participation in Practice,2023-11-03 19:52:36
13396,2023,REG,BUF,9,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,right Shoulder,None,Full Participation in Practice,2023-11-03 18:03:05
13402,2023,REG,CAR,9,00-0030035,WR,Adam Thielen,Adam,Thielen,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-11-01 18:56:42
13408,2023,REG,CAR,9,00-0034830,TE,Hayden Hurst,Hayden,Hurst,None,None,None,Illness,None,Full Participation in Practice,2023-11-03 17:40:41
13412,2023,REG,CAR,9,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Calf,None,Full Participation in Practice,2023-11-03 17:41:43
13429,2023,REG,CHI,9,00-0036945,QB,Justin Fields,Justin,Fields,right Thumb,None,Doubtful,right Thumb,None,Limited Participation in Practice,2023-11-03 18:39:14
13436,2023,REG,CIN,9,00-0033897,RB,Joe Mixon,Joe,Mixon,Chest,None,Questionable,Chest,None,Full Participation in Practice,2023-11-03 18:06:49
13440,2023,REG,CLE,9,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Not injury related - resting player,Ankle,Full Participation in Practice,2023-11-03 19:09:30
13443,2023,REG,CLE,9,00-0037267,RB,Jerome Ford,Jerome,Ford,None,None,None,Ankle,None,Full Participation in Practice,2023-11-03 19:10:29
13448,2023,REG,CLE,9,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Ankle,None,Full Participation in Practice,2023-11-03 19:11:51
13452,2023,REG,CLE,9,00-0033537,QB,Deshaun Watson,Deshaun,Watson,None,None,None,right Shoulder,None,Full Participation in Practice,2023-11-03 19:12:19
13454,2023,REG,CLE,9,00-0037257,WR,David Bell,David,Bell,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-11-03 19:12:43
13462,2023,REG,DAL,9,00-0031236,WR,Brandin Cooks,Brandin,Cooks,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-11-01 19:32:58
13470,2023,REG,GB,9,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Hamstring,None,Limited Participation in Practice,2023-11-03 19:30:17
13471,2023,REG,GB,9,00-0039144,TE,Luke Musgrave,Luke,Musgrave,None,None,None,Ankle,None,Limited Participation in Practice,2023-11-03 19:30:17
13484,2023,REG,HOU,9,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Knee,None,Out,Foot,None,Did Not Participate In Practice,2023-11-03 19:52:42
13485,2023,REG,HOU,9,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-11-03 19:52:52
13488,2023,REG,IND,9,00-0036251,RB,Zack Moss,Zack,Moss,None,None,None,Heel,None,Did Not Participate In Practice,2023-11-03 18:26:00
13489,2023,REG,IND,9,00-0036876,TE,Kylen Granson,Kylen,Granson,None,None,None,Concussion,None,Full Participation in Practice,2023-11-03 18:25:40
13497,2023,REG,IND,9,00-0038997,WR,Josh Downs,Josh,Downs,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-11-03 18:26:46
13499,2023,REG,KC,9,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,None,None,None,left Hand,None,Full Participation in Practice,2023-11-03 21:29:44
13500,2023,REG,KC,9,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,None,None,None,Groin,None,Full Participation in Practice,2023-11-03 21:31:18
13501,2023,REG,KC,9,00-0038090,WR,Skyy Moore,Skyy,Moore,None,None,None,Heel,None,Full Participation in Practice,2023-11-03 21:29:44
13503,2023,REG,KC,9,00-0036913,WR,Kadarius Toney,Kadarius,Toney,None,None,None,Ankle,None,Full Participation in Practice,2023-11-03 21:29:44
13505,2023,REG,KC,9,00-0034386,WR,Justin Watson,Justin,Watson,None,None,None,Elbow,None,Full Participation in Practice,2023-11-03 21:29:44
13506,2023,REG,KC,9,00-0036360,RB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,Illness,None,Out,Illness,None,Did Not Participate In Practice,2023-11-03 21:31:34
13517,2023,REG,LA,9,00-0026498,QB,Matthew Stafford,Matthew,Stafford,right Thumb,None,Questionable,right Thumb,None,Did Not Participate In Practice,2023-11-03 21:41:00
13520,2023,REG,LA,9,00-0039075,WR,Puka Nacua,Puka,Nacua,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-11-03 21:41:00
13521,2023,REG,LAC,9,00-0033895,TE,Gerald Everett,Gerald,Everett,None,None,None,Hip,None,Full Participation in Practice,2023-11-04 20:18:03
13522,2023,REG,LAC,9,00-0036355,QB,Justin Herbert,Justin,Herbert,None,None,None,left Finger,None,Full Participation in Practice,2023-11-04 20:18:03
13540,2023,REG,MIA,9,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Back,None,Full Participation in Practice,2023-11-03 15:49:29
13541,2023,REG,MIA,9,00-0031687,RB,Raheem Mostert,Raheem,Mostert,None,None,None,Ankle,None,Limited Participation in Practice,2023-11-03 15:49:29
13548,2023,REG,MIA,9,00-0034054,WR,River Cracraft,River,Cracraft,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2023-11-03 15:50:51
13554,2023,REG,MIN,9,00-0036345,WR,K.J. Osborn,K.J.,Osborn,None,None,None,Chest,None,Full Participation in Practice,2023-11-03 19:08:07
13555,2023,REG,MIN,9,00-0034646,WR,Brandon Powell,Brandon,Powell,None,None,None,Shoulder,None,Full Participation in Practice,2023-11-03 19:08:13
13563,2023,REG,NE,9,00-0031547,WR,DeVante Parker,DeVante,Parker,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2023-11-03 19:17:32
13571,2023,REG,NE,9,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Foot,None,Questionable,Foot,None,Limited Participation in Practice,2023-11-03 19:17:13
13575,2023,REG,NO,9,00-0033357,QB,Taysom Hill,Taysom,Hill,None,None,None,Hip,None,Full Participation in Practice,2023-11-03 19:07:20
13579,2023,REG,NO,9,00-0032765,WR,Michael Thomas,Michael,Thomas,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-11-03 19:06:45
13584,2023,REG,NO,9,00-0038551,RB,Kendre Miller,Kendre,Miller,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2023-11-03 19:08:02
13586,2023,REG,NYG,9,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Ankle,None,Full Participation in Practice,2023-11-03 18:21:51
13587,2023,REG,NYG,9,00-0035710,QB,Daniel Jones,Daniel,Jones,None,None,None,Neck,None,Full Participation in Practice,2023-11-03 18:21:44
13589,2023,REG,NYG,9,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,None,None,None,Knee,None,Full Participation in Practice,2023-11-03 18:22:16
13592,2023,REG,NYG,9,00-0028118,QB,Tyrod Taylor,Tyrod,Taylor,Ribs,None,Out,Ribs,None,Did Not Participate In Practice,2023-11-03 18:23:39
13593,2023,REG,NYG,9,00-0031610,TE,Darren Waller,Darren,Waller,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-11-03 18:23:54
13600,2023,REG,NYJ,9,00-0038496,WR,Xavier Gipson,Xavier,Gipson,None,None,None,Ankle,None,Full Participation in Practice,2023-11-04 19:53:30
13606,2023,REG,NYJ,9,00-0034521,WR,Allen Lazard,Allen,Lazard,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-11-04 19:54:33
13620,2023,REG,PIT,9,00-0038102,QB,Kenny Pickett,Kenny,Pickett,None,None,None,Rib,None,Full Participation in Practice,2023-11-01 20:04:53
13627,2023,REG,SEA,9,00-0032211,WR,Tyler Lockett,Tyler,Lockett,None,None,None,Hamstring,None,Full Participation in Practice,2023-11-03 21:07:31
13629,2023,REG,SEA,9,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Hip,None,Full Participation in Practice,2023-11-03 21:07:22
13637,2023,REG,TB,9,00-0031408,WR,Mike Evans,Mike,Evans,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-11-03 18:16:18
13639,2023,REG,TB,9,00-0034855,QB,Baker Mayfield,Baker,Mayfield,None,None,None,Knee,None,Full Participation in Practice,2023-11-03 18:15:31
13648,2023,REG,TEN,9,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Ankle,None,Full Participation in Practice,2023-11-01 19:20:18
13652,2023,REG,TEN,9,00-0039032,RB,Tyjae Spears,Tyjae,Spears,None,None,None,Ankle,None,Full Participation in Practice,2023-11-01 19:20:05
13659,2023,REG,TEN,9,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Toe,None,Questionable,Toe,None,Did Not Participate In Practice,2023-11-01 19:21:19
13663,2023,REG,WAS,9,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Toe,None,Out,Toe,None,Did Not Participate In Practice,2023-11-03 17:24:28
13669,2023,REG,ARI,10,00-0038705,RB,Emari Demercado,Emari,Demercado,Toe,None,Out,Toe,None,Did Not Participate In Practice,2023-11-10 19:53:59
13672,2023,REG,ARI,10,00-0033553,RB,James Conner,James,Conner,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-11-10 19:53:44
13676,2023,REG,ARI,10,00-0038559,WR,Michael Wilson,Michael,Wilson,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2023-11-10 19:53:44
13678,2023,REG,ATL,10,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-11-08 21:24:45
13679,2023,REG,ATL,10,00-0036970,TE,Kyle Pitts,Kyle,Pitts,None,None,None,Not injury related - personal matter,None,Did Not Participate In Practice,2023-11-10 18:55:57
13682,2023,REG,ATL,10,00-0037238,WR,Drake London,Drake,London,None,None,None,Groin,None,Full Participation in Practice,2023-11-10 18:56:44
13685,2023,REG,ATL,10,00-0033555,WR,Mack Hollins,Mack,Hollins,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-11-10 19:00:01
13687,2023,REG,BAL,10,00-0036550,WR,Rashod Bateman,Rashod,Bateman,None,None,None,Back,None,Full Participation in Practice,2023-11-10 20:59:17
13692,2023,REG,BAL,10,00-0038454,RB,Keaton Mitchell,Keaton,Mitchell,Hamstring,None,Questionable,Hamstring,None,Full Participation in Practice,2023-11-10 21:00:06
13695,2023,REG,BUF,10,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,right Shoulder,None,Full Participation in Practice,2023-11-11 19:15:39
13700,2023,REG,BUF,10,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Back,None,Limited Participation in Practice,2023-11-11 19:15:39
13709,2023,REG,CAR,10,00-0037005,TE,Tommy Tremble,Tommy,Tremble,None,None,None,Shoulder,None,Full Participation in Practice,2023-11-08 17:34:37
13719,2023,REG,CHI,10,00-0036290,TE,Cole Kmet,Cole,Kmet,None,None,None,Knee,None,Full Participation in Practice,2023-11-08 21:17:55
13725,2023,REG,CHI,10,00-0036945,QB,Justin Fields,Justin,Fields,right Thumb,None,Doubtful,right Thumb,None,Limited Participation in Practice,2023-11-08 21:19:06
13727,2023,REG,CHI,10,00-0036906,RB,Khalil Herbert,Khalil,Herbert,Ankle,None,Questionable,Ankle,None,Full Participation in Practice,2023-11-08 21:18:16
13732,2023,REG,CIN,10,00-0036410,WR,Tee Higgins,Tee,Higgins,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-11-10 19:01:11
13735,2023,REG,CIN,10,00-0038576,WR,Charlie Jones,Charlie,Jones,Thumb,None,Questionable,Thumb,None,Full Participation in Practice,2023-11-10 19:02:23
13736,2023,REG,CIN,10,00-0036900,WR,Ja'Marr Chase,Ja'Marr,Chase,Back,None,Questionable,Back,None,Limited Participation in Practice,2023-11-10 19:01:59
