,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
577,2023,JAX,DL,DE,91.0,ACT,Dawuane Smoot,Dawuane,Smoot,1995-03-02,75.0,264.0,Illinois,00-0033907,3042476,887dc7b2-fb32-4126-be14-509b40424d34,30181,11942,11823,SmooDa00,18959,4113,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhvavmpqyqc24me7bmbi",EDGE,18,REG,A01,Dawuane,SMO474349,44880,3200534d-4f47-4349-7350-861e0a999ca9,2017,2017.0,JAX,68.0,28.0
578,2023,LA,WR,WR,10.0,ACT,Cooper Kupp,Cooper,Kupp,1993-06-15,74.0,208.0,Eastern Washington,00-0033908,2977187,2806e915-c46f-492f-8a29-71d3a85e5620,30182,11863,11824,KuppCo00,18882,4039,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",SLOT_WR,19,WC,A01,Cooper,KUP534597,44881,32004b55-5053-4597-b958-87408c31956f,2017,2017.0,LA,69.0,30.0
579,2023,ARI,OL,C,50.0,RES,Pat Elflein,Patrick,Elflein,1994-07-06,75.0,303.0,Ohio State,00-0033909,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5un8s4gk7guev4prq4k",,18,REG,R01,Pat,ELF177981,44882,3200454c-4617-7981-a93d-0e2331f21f60,2017,2017.0,MIN,70.0,29.0
580,2023,CHI,OL,C,67.0,ACT,Dan Feeney,Daniel,Feeney,1994-05-29,76.0,310.0,Indiana,00-0033910,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1nzja48x3twmmceuzjg",C,18,REG,A01,Dan,FEE559347,44883,32004645-4555-9347-23b7-c1724aa25fe0,2017,2017.0,LAC,71.0,29.0
581,2023,NO,DL,DE,99.0,DEV,Jordan Willis,Jordan,Willis,1995-05-02,76.0,270.0,Kansas State,00-0033912,3052434,92c77d16-f8bf-4716-bcde-6328838f4e65,30186,11953,11828,WillJo09,18951,4105,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imwccwkvlhglwhhis6nn",,10,REG,P07,Jordan,WIL603954,44885,32005749-4c60-3954-e496-181276b2909c,2017,2017.0,CIN,73.0,28.0
582,2023,CAR,DL,DE,94.0,ACT,Chris Wormley,Christopher,Wormley,1993-08-25,77.0,300.0,Michigan,00-0033913,2977615,9ea97d0c-6af7-46cd-a69f-b61a649e5a28,30187,11955,11829,WormCh00,18947,4101,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzh6hn4wbff2je2r2601",INTERIOR_LINE,18,REG,A01,Chris,WOR645302,44886,3200574f-5264-5302-4b3c-cd49024f87a2,2017,2017.0,BAL,74.0,30.0
583,2023,DET,LB,ILB,34.0,ACT,Alex Anzalone,Alex,Anzalone,1994-09-22,75.0,240.0,Florida,00-0033914,3043107,8bb2d40a-6dd2-4108-9810-5def1b45f192,30189,11957,11831,AnzaAl00,18964,4118,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgi6nmbt30qna8rzjylz",MLB,21,CON,A01,Alex,ANZ059326,44888,3200414e-5a05-9326-7226-57708da620ee,2017,2017.0,NO,76.0,28.0
584,2023,DEN,DB,CB,23.0,ACT,Fabian Moreau,Fabian,Moreau,1994-04-09,72.0,204.0,UCLA,00-0033918,2971586,5ff63fe6-3b33-4f0d-bc51-d5e84d862b08,30194,11970,11836,MoreFa00,18972,4126,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/povtlm4p4oeopaatdxxn",CB,18,REG,A01,Fabian,MOR095343,44893,32004d4f-5209-5343-5b58-7df71cf62da8,2017,2017.0,WAS,81.0,29.0
585,2023,IND,DL,DE,95.0,DEV,Derek Rivers,Derek,Rivers,1994-05-09,77.0,250.0,Youngstown State,00-0033920,3049268,7d1d8954-3836-4bbc-9d70-cd85e57c7c69,30196,11938,11838,RiveDe00,18963,4117,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpjqfqbcwsn9qabmyqay",,18,REG,P02,Derek,RIV455810,44895,32005249-5645-5810-4a0d-8efb3db9f5f0,2017,2017.0,NE,83.0,29.0
586,2023,TB,WR,WR,14.0,ACT,Chris Godwin,Rod,Godwin,1996-02-27,73.0,209.0,Penn State,00-0033921,3116165,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,30197,11718,11839,GodwCh00,18880,4037,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",SLOT_WR,20,DIV,A01,Chris,GOD549393,44896,3200474f-4454-9393-6eec-24189dd66641,2017,2017.0,TB,84.0,27.0
587,2023,CLE,RB,RB,27.0,ACT,Kareem Hunt,Kareem,Hunt,1995-08-06,71.0,216.0,Toledo,00-0033923,3059915,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,30199,11739,11841,HuntKa00,18944,4098,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",RB,19,WC,A01,Kareem,HUN308934,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,2017,2017.0,KC,86.0,28.0
588,2023,CHI,RB,RB,21.0,INA,D'Onta Foreman,D'Onta,Foreman,1996-04-24,73.0,233.0,Texas,00-0033925,3125116,02779042-2b4e-4fa9-b598-364fe01b523a,30202,11685,11844,ForeDO00,18957,4111,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhxviqgdrngc8gvvhnor",,18,REG,A01,D'Onta,FOR392618,44901,3200464f-5239-2618-71de-9b22c3939617,2017,2017.0,HOU,89.0,27.0
589,2023,CAR,DB,CB,20.0,INA,Shaquill Griffin,Shaquill,Griffin,1995-07-20,72.0,198.0,Central Florida,00-0033926,3054026,dd7640e6-d81d-4605-b900-451bf40e5bd6,30203,12015,11845,GrifSh00,18986,4140,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/krm1uojyqdvaenfwgcni",,18,REG,A01,Shaquill,GRI296565,44902,32004752-4929-6565-7f54-59ffc735723f,2017,2017.0,SEA,90.0,28.0
590,2023,LA,DB,SS,43.0,ACT,John Johnson,John,Johnson,1995-12-19,72.0,209.0,Boston College,00-0033927,3046292,8c824157-eb33-4378-bf19-6c738a186ceb,30204,11997,11847,JohnJo10,18979,4133,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/herqvjadd4i3jbhwszqt",SAFETY,19,WC,A01,John,JOH362641,44903,32004a4f-4836-2641-9903-f7417c116857,2017,2017.0,LA,91.0,27.0
591,2023,DAL,DB,CB,2.0,ACT,Jourdan Lewis,Jourdan,Lewis,1995-08-31,70.0,195.0,Michigan,00-0033928,3045207,7ff68f1d-204c-4d49-9179-ecb2514094dc,30205,12024,11846,LewiJo01,18975,4129,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prbl8xeso0ee0vqrpgje",SLOT_CB,19,WC,A01,Jourdan,LEW419597,44904,32004c45-5741-9597-66ab-b18d5fb659a5,2017,2017.0,DAL,92.0,28.0
592,2023,PIT,DL,NT,57.0,ACT,Montravius Adams,Montravius,Adams,1995-07-24,76.0,304.0,Auburn,00-0033929,3051894,794760c3-b654-48fa-ba3c-3b07fdb4c03e,30206,11752,11848,AdamMo00,18978,4132,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt78obedupn95s6fq3m3",INTERIOR_LINE,19,WC,A01,Montravius,ADA519824,44905,32004144-4151-9824-1230-49b9593d6a6e,2017,2017.0,GB,93.0,28.0
593,2023,DET,DB,CB,1.0,ACT,Cameron Sutton,Cameron,Sutton,1995-02-27,71.0,188.0,Tennessee,00-0033930,3044724,d8fc7bb7-333c-4caf-9512-893c334f56ef,30207,12031,11850,SuttCa00,18984,4138,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qbrfn5uthqjugw47kjnh",CB,21,CON,A01,Cameron,SUT313402,44906,32005355-5431-3402-67cd-92ad57aa3382,2017,2017.0,PIT,94.0,28.0
594,2023,CIN,DL,DE,91.0,ACT,Trey Hendrickson,Collins,Hendrickson,1994-12-05,76.0,270.0,Florida Atlantic,00-0033935,3052743,41d217b9-ec7b-4d72-8a0a-5f0e3a16b693,30216,11919,11858,HendTr00,18981,4135,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypeza1qplqqjbvowe2im",EDGE,18,REG,A01,Trey,HEN324452,44915,32004845-4e32-4452-75c5-0aabacd72a94,2017,2017.0,NO,103.0,28.0
595,2023,JAX,QB,QB,3.0,ACT,C.J. Beathard,Casey,Beathard,1993-11-16,74.0,215.0,Iowa,00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,BeatC.00,18973,4127,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw8euaevcvwswbx5w27w",,18,REG,A01,C.J.,BEA000000,44916,32004245-4100-0000-1302-8b14c2a27740,2017,2017.0,SF,104.0,29.0
596,2023,TEN,DL,DT,94.0,ACT,Jaleel Johnson,Jaleel,Johnson,1994-07-12,75.0,316.0,Iowa,00-0033940,2979523,016a6d56-0b72-490e-8dae-41b5d3d2db63,30222,11921,11864,JohnJa09,19019,4173,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyyem0liv7khzftzcihu",INTERIOR_LINE,18,REG,A01,Jaleel,JOH321843,44922,32004a4f-4832-1843-8fbe-91e7ad36a9fb,2017,2017.0,MIN,109.0,29.0
597,2023,JAX,DB,SS,2.0,ACT,Rayshawn Jenkins,Rayshawn,Jenkins,1994-01-25,73.0,220.0,Miami,00-0033941,2969961,18f174c9-a956-4c14-bd23-9e799fef6dc7,30226,11994,11868,JenkRa00,19026,4180,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caalg2t9j7qpekzzrgvp",SAFETY,18,REG,A01,Rayshawn,JEN428013,44926,32004a45-4e42-8013-cbad-6b370e9849e4,2017,2017.0,LAC,113.0,29.0
598,2023,DET,WR,WR,8.0,ACT,Josh Reynolds,Joshua Dedmon-Reynolds,Reynolds,1995-02-16,75.0,196.0,Texas A&amp;M,00-0033943,3115306,682eda79-0026-4ad8-8f45-a61ce42cb908,30230,11871,11872,ReynJo00,19017,4171,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxrgouqg155xtgtzesy9",WR,21,CON,A01,Josh,REY398905,44930,32005245-5939-8905-3a79-3286353be377,2017,2017.0,LA,117.0,28.0
599,2023,IND,DL,DE,52.0,ACT,Samson Ebukam,Nnamaka Ebukam,Ebukam,1995-05-09,75.0,245.0,Eastern Washington,00-0033945,3045527,1d05c82f-81cd-4fad-84f5-8be990c5258d,30238,12201,11880,EbukSa00,19016,4170,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/feoglrxvambjd4u4tdq6",EDGE,18,REG,A01,Samson,EBU355964,44938,32004542-5535-5964-70df-ad4c6a840cec,2017,2017.0,LA,125.0,28.0
600,2023,CAR,OL,T,74.0,ACT,David Sharpe,David,Sharpe,1995-10-21,78.0,330.0,Florida,00-0033946,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sp5uflqfwjz8otufcrnp",,18,REG,A01,David,SHA433393,44942,32005348-4143-3393-70e8-6848464fd5c0,2017,2017.0,OAK,129.0,27.0
601,2023,NE,DL,DE,91.0,ACT,Deatrich Wise,Deatrich,Wise,1994-07-26,78.0,275.0,Arkansas,00-0033947,2980080,2516f9e7-9927-409d-adbe-b32d680ae71d,30244,11954,11886,WiseDe00,19020,4174,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxwmlzyorjsos6w7g2x6",INTERIOR_LINE,18,REG,A01,Deatrich,WIS078731,44944,32005749-5307-8731-a79e-5eb302a7bb7b,2017,2017.0,NE,131.0,29.0
602,2023,NO,RB,RB,21.0,ACT,Jamaal Williams,Jamaal,Williams,1995-04-03,72.0,213.0,Brigham Young,00-0033948,2980453,122e131c-b08c-4b10-901d-481a20aeffb8,30247,11777,11889,WillJa06,18995,4149,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qerbr9qnhpn27cyogu4x",RB,18,REG,A01,Jamaal,WIL328269,44947,32005749-4c32-8269-4a19-d851ac99ba3c,2017,2017.0,GB,134.0,28.0
603,2023,MIN,QB,QB,15.0,ACT,Joshua Dobbs,Robert,Dobbs,1995-01-26,75.0,216.0,Tennessee,00-0033949,3044720,15bedebc-839e-450a-86f6-1f5ad1f4f820,30248,11834,11890,DobbJo00,19025,4179,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/il6zhynxgyun9uvsofgr",,18,REG,A01,Joshua,DOB302360,44948,3200444f-4230-2360-8e14-dbbe1dede120,2017,2017.0,PIT,135.0,28.0
604,2023,ARI,RB,RB,37.0,RES,Marlon Mack,Marlon,Mack,1996-03-07,71.0,210.0,South Florida,00-0033951,3139605,413f7971-4d5b-496d-a11b-f623e9bc3b7c,30256,11765,11898,MackMa00,18998,4152,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3sdoo1yiey5oiyblulk",,18,REG,R01,Marlon,MAC338783,44956,32004d41-4333-8783-1057-4314041567c5,2017,2017.0,IND,143.0,27.0
605,2023,IND,DL,DT,90.0,ACT,Grover Stewart,Grover,Stewart,1993-10-20,76.0,315.0,"Albany State, Ga.",00-0033952,4058825,fae57441-a198-4674-8a37-401b64d17961,30257,12202,11899,StewGr00,19014,4168,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/itfivv55jb7j4twbsz0a",INTERIOR_LINE,18,REG,A01,Grover,STE757436,44957,32005354-4575-7436-dbba-86ad2a2f4b3a,2017,2017.0,IND,144.0,29.0
606,2023,SF,RB,RB,36.0,DEV,Jeremy McNichols,Jeremy,McNichols,1995-12-26,69.0,205.0,Boise State,00-0033955,3127586,25cc3585-6194-4786-968a-2600db46b6c6,30275,11767,11917,McNiJe00,19065,4219,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwcqsanzizt8sq0jnnpr",,20,DIV,P07,Jeremy,MCN750971,44975,32004d43-4e75-0971-c818-00cfc1798991,2017,2017.0,TB,162.0,27.0
607,2023,CHI,QB,QB,14.0,ACT,Nathan Peterman,Nathan,Peterman,1994-05-04,74.0,225.0,Pittsburgh,00-0033958,2972236,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,30284,11840,11926,PeteNa00,19029,4183,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owifll49p0mmsjgf7rhn",QB,18,REG,A01,Nathan,PET071806,44984,32005045-5407-1806-8416-0c28f3e38ba0,2017,2017.0,BUF,171.0,29.0
608,2023,NYJ,DL,DT,79.0,DEV,Tanzel Smart,Tanzel,Smart,1994-11-06,73.0,295.0,Tulane,00-0033963,3041112,243b786c-744d-4a6b-9a8a-0b4e5fd2ad18,30302,11941,11944,SmarTa00,19097,4251,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e5zudbrpqe60xnsmoogt",,18,REG,P02,Tanzel,SMA791275,45002,3200534d-4179-1275-7efe-091fb227948c,2017,2017.0,LA,189.0,28.0
609,2023,IND,DL,DE,97.0,DEV,Al-Quadin Muhammad,Al-Quadin,Muhammad,1995-03-28,76.0,250.0,Miami,00-0033964,3051942,08875a0a-0a3c-4fc1-b5f7-41d510503628,30309,11930,11951,MuhaAl00,19105,4259,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgzgezkkoycldlnaatq8",,18,REG,P04,Al-Quadin,MUH405540,45009,32004d55-4840-5540-392b-8eb5c7758a63,2017,2017.0,NO,196.0,28.0
610,2023,NYJ,DL,DE,92.0,RES,Ifeadi Odenigbo,Ifeadikachakwu,Odenigbo,1994-04-08,75.0,258.0,Northwestern,00-0033969,2974353,eb2c9e63-3a33-441e-aa95-462eaf97a371,30333,11932,11975,OdenIf00,19102,4256,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x9lbcp0y9zchvstyy6of",,18,REG,R01,Ifeadi,ODE690714,45033,32004f44-4569-0714-f07c-cb65e8e84376,2017,2017.0,MIN,220.0,29.0
611,2023,CLE,OL,G,68.0,ACT,Michael Dunn,Michael,Dunn,1994-08-28,77.0,307.0,Maryland,00-0033995,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmsgidbinhl6jroszwws",G,19,WC,A01,Michael,DUN611995,45798,32004455-4e61-1995-a615-9fa2ab816f5f,2017,2017.0,,,29.0
612,2023,PIT,LS,LS,46.0,ACT,Christian Kuntz,Christian,Kuntz,1994-04-13,73.0,228.0,Duquesne,00-0034051,2978524,0c306d14-6fe6-4b4e-b87f-871c72441947,30954,12977,20035,,19749,4848,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fthj9aithdyery6f7npt",,19,WC,A01,Christian,KUN149501,45884,32004b55-4e14-9501-c360-3f0f92e592c8,2017,2017.0,,,29.0
613,2023,MIA,WR,WR,85.0,ACT,River Cracraft,Tanner,Cracraft,1994-11-01,72.0,200.0,Washington State,00-0034054,3052056,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,30955,12447,47417,,19755,4854,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd4y2ok3owqbqx6bvkpm",WR,19,WC,A01,River,CRA117607,45900,32004352-4111-7607-73cf-c45c2c324726,2017,2017.0,,,28.0
614,2023,DET,LS,LS,47.0,RES,Scott Daly,Kevin,Daly,1994-02-07,73.0,250.0,Notre Dame,00-0034067,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmyvi4hzh69rc0peyo0r",,21,CON,R01,Scott,DAL816332,46053,32004441-4c81-6332-84da-b244de2f811d,2018,2018.0,,,29.0
615,2023,WAS,DB,CB,36.0,CUT,Danny Johnson,Danny,Johnson,1995-11-17,69.0,190.0,Southern U.,00-0034071,3141066,3f178f8f-97fc-491c-ae5a-4c2544e611ef,31402,12834,49379,,20395,5388,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guxlravaisglnr0pk5yb",,15,REG,W03,Danny,JOH165289,46329,32004a4f-4816-5289-7eba-eea55c4f9eec,2018,2018.0,,,27.0
616,2023,SF,TE,TE,82.0,RES,Ross Dwelley,Ross,Dwelley,1995-01-26,77.0,240.0,San Diego,00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,DwelRo00,20361,5285,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsqd1kbdbqratcxretm5",,22,SB,R01,Ross,DWE397627,46331,32004457-4539-7627-2c44-5892c74c3269,2018,2018.0,,,28.0
617,2023,DET,K,K,17.0,ACT,Mike Badgley,Michael,Badgley,1995-07-28,70.0,183.0,Miami,00-0034084,3123052,375b0d7f-8d03-4111-8c1b-62907f0326a1,31366,12775,,,20144,5230,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vd3bpx6fhrx6thicas7c",,21,CON,A01,Michael,BAD662906,46342,32004241-4466-2906-a7b8-c2c8d83b5678,2018,2018.0,,,28.0
618,2023,DEN,DL,DT,61.0,CUT,Tomasi Laulile,Tomasi,Laulile,1995-05-22,76.0,285.0,Brigham Young,00-0034089,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b7yivty29wcg9uxliacp",,1,REG,W03,Tomasi,LAU559114,46347,32004c41-5555-9114-ec17-9ded249af1bf,2018,2018.0,,,28.0
619,2023,SF,DB,FS,30.0,ACT,George Odum,George,Odum,1993-11-03,73.0,202.0,Central Arkansas,00-0034091,3050199,b736f05a-38a5-47b4-aaab-734667967ac2,31373,13094,31342,OdumGe00,20492,5445,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b0wga3st7ii69fzzjd4o",SAFETY,22,SB,A01,George,ODU401791,46349,32004f44-5540-1791-6650-dd05691b1af8,2018,2018.0,,,29.0
620,2023,DET,DB,CB,4.0,RES,Emmanuel Moseley,Emmanuel,Moseley,1996-03-25,71.0,184.0,Tennessee,00-0034096,3115337,ae6a5f6b-20ac-4b44-9d05-b75634aa1199,31386,13422,50430,,20366,5436,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3g1pxm6o6jgfb195kwx",,21,CON,R01,Emmanuel,MOS070504,46354,32004d4f-5307-0504-6d76-099d35264283,2018,2018.0,,,27.0
621,2023,CAR,WR,WR,87.0,DEV,Cam Sims,Cam,Sims,1996-01-06,77.0,214.0,Alabama,00-0034104,3115314,f4f11bc2-2fe6-4da8-a83c-63085788e789,31405,13101,47908,SimsCa00,20529,5432,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rskkpergva4snsvgathy",,18,REG,P07,Cam,SIM667389,46362,32005349-4d66-7389-635d-47b12e2ab8b9,2018,2018.0,,,27.0
622,2023,MIN,OL,C,65.0,ACT,Austin Schlottmann,Austin,Schlottmann,1995-09-18,78.0,300.0,Texas Christian,00-0034112,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fzvgt4tiwxbwqhj1xsyg",,18,REG,A01,Austin,SCH243742,46370,32005343-4824-3742-b68e-c1ec7beb6be9,2018,2018.0,,,27.0
623,2023,LA,OL,C,65.0,ACT,Coleman Shelton,Coleman,Shelton,1995-07-28,76.0,285.0,Washington,00-0034114,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g0ccc5eyplgkogqtyvoz",C,19,WC,A01,Coleman,SHE410481,46376,32005348-4541-0481-486a-e4fbdf2ec38e,2018,2018.0,,,28.0
624,2023,MIA,RB,RB,23.0,ACT,Jeff Wilson,Jeffery,Wilson,1995-11-16,72.0,194.0,North Texas,00-0034115,3122976,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,12932,29413,WilsJe01,20360,5284,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",RB,19,WC,A01,Jeffery,WIL723340,46377,32005749-4c72-3340-3ba4-ceb68768d8f6,2018,2018.0,,,27.0
625,2023,NO,DB,SS,48.0,ACT,J.T. Gray,Juantavius,Gray,1996-01-18,72.0,202.0,Mississippi State,00-0034116,3115481,e0248ecc-27b4-4368-bf97-47a73cb41ec2,31411,13106,51495,GrayJ.00,20559,5452,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibo4b3ak2ufimxupcezw",,18,REG,A01,J.T.,GRA702824,46378,32004752-4170-2824-803c-f0109f50354a,2018,2018.0,,,27.0
626,2023,ARI,DL,DT,93.0,DEV,Kendal Vickers,Kendal,Vickers,1995-05-23,75.0,295.0,Tennessee,00-0034125,3044732,0cd46b5f-5397-4947-9331-8d3420af7852,31420,14560,48993,,20346,5470,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n8xor1dvceatqtebe4cv",,18,REG,P07,Kendal,VIC633060,46387,32005649-4363-3060-f8c3-0e85d78b20af,2018,2018.0,,,28.0
627,2023,NYG,OL,C,63.0,RES,J.C. Hassenauer,James,Hassenauer,1995-09-15,74.0,295.0,Alabama,00-0034142,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wdpmn7lpbhcwmpkhomn1",,18,REG,R01,J.C.,HAS586176,46404,32004841-5358-6176-f51b-0b172808e017,2018,2018.0,,,27.0
628,2023,IND,DB,CB,35.0,INA,Chris Lammons,Christopher,Lammons,1996-01-31,70.0,190.0,South Carolina,00-0034145,3128630,bb5e3914-d941-4f05-8c45-bc9c520490ef,31359,13017,49368,,20050,5508,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wccp0csgyyqrekwdulqn",,18,REG,A01,Chris,LAM673498,46407,32004c41-4d67-3498-ed06-d6bba55ed28b,2018,2018.0,,,27.0
629,2023,MIN,OL,T,75.0,INA,Brian O'Neill,Brian,O'Neill,1995-09-15,79.0,297.0,Pittsburgh,00-0034158,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijna6wel8bc7lkg1mbuk",,18,REG,A01,Brian,ONE620476,46131,32004f4e-4562-0476-e88b-0b8007f92aac,2018,2018.0,MIN,62.0,27.0
630,2023,SEA,TE,TE,89.0,ACT,Will Dissly,Will,Dissly,1996-07-08,76.0,267.0,Washington,00-0034159,3127292,383f4814-6836-4766-a297-fc063e8509cc,31090,12986,30762,DissWi00,19950,5010,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pschkqimqisrbnzeo8iz",TE,18,REG,A01,Will,DIS743152,46189,32004449-5374-3152-f4a5-5fed1351e162,2018,2018.0,SEA,120.0,27.0
631,2023,SEA,P,P,4.0,ACT,Michael Dickson,Michael,Dickson,1996-01-04,74.0,208.0,Texas,00-0034160,3929851,d1ae3222-8892-49bc-bb3e-0bcd7c74522e,31119,12481,35381,DickMi00,19956,5011,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/neu0v3tjiszrmixnzguh",,18,REG,A01,Michael,DIC718404,46218,32004449-4371-8404-4b71-7db3262e7930,2018,2018.0,SEA,149.0,27.0
632,2023,LV,K,K,2.0,ACT,Daniel Carlson,Daniel,Carlson,1995-01-23,77.0,215.0,Auburn,00-0034161,3051909,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,31137,12842,28121,CarlDa00,19989,5095,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5lv3xqnddedt50euxvk",,18,REG,A01,Daniel,CAR116166,46236,32004341-5211-6166-a413-500a4850fe60,2018,2018.0,MIN,167.0,28.0
633,2023,LAC,P,P,16.0,ACT,J.K. Scott,John,Scott,1995-10-30,77.0,208.0,Alabama,00-0034162,3126368,5067e5ee-bae8-411e-bc05-011a88a3d954,31142,12822,38809,ScotJK00,19977,5087,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/duw5ttww537bbjlm7bk2",,18,REG,A01,J.K.,SCO395209,46241,32005343-4f39-5209-d22c-2a3bd84740e8,2018,2018.0,GB,172.0,27.0
634,2023,IND,DL,DE,92.0,ACT,Jake Martin,Jacob,Martin,1995-12-11,74.0,242.0,Temple,00-0034163,3138764,b7337487-017c-42f4-b500-6802a35efbfc,31156,12990,50152,MartJa02,19999,5378,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d4wqo8ojpdu5owe1qvis",EDGE,18,REG,A01,Jake,MAR630923,46255,32004d41-5263-0923-c34c-27b8599826fa,2018,2018.0,SEA,186.0,27.0
635,2023,NO,OL,G,72.0,DEV,Colby Gossett,Colby,Gossett,1995-06-23,77.0,331.0,Appalachian State,00-0034165,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzaqsyxt5pu1uewhwkhu",,18,REG,P07,Colby,GOS543220,46282,3200474f-5354-3220-63be-e1e5def335f3,2018,2018.0,MIN,213.0,28.0
636,2023,DET,RB,FB,45.0,ACT,Jason Cabinda,Jason,Cabinda,1996-03-17,73.0,235.0,Penn State,00-0034171,3116158,da8694f7-3e30-4500-b890-bd28c7bc0ddc,31480,12662,50714,CabiJa00,20074,5565,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvi4viyciscnso8qgbtn",FB,21,CON,A01,Jason,CAB127781,46424,32004341-4212-7781-ec7c-d63551f55cb4,2018,2018.0,,,27.0
